dia,regional wind,wind gap norte sur
84,7.98040747041429,0.606621706903113
85,9.59786896399925,0.977505311108329
86,8.84333482510471,1.54316662640384
87,7.11932901574421,1.39009282372032
88,5.463343405484,1.74339386139763
89,5.6650741016745,0.817473926427478
90,6.00226734262494,0.457830401806865
91,6.24582899457153,0.327680580312511
92,5.81758901014114,0.452717944743185
93,6.5664624319561,0.150773912256682
94,6.22129105058141,0.146094269617768
95,5.52948239369732,-0.537897952997754
96,5.80106456779572,-0.944898493324073
97,5.75465154047043,-0.626922167300035
98,6.16291216237887,-0.128212127486268
99,4.91027851527942,-0.416268949614989
100,5.40557123088808,0.0485012163441083
101,5.72506647343023,-0.670362054191862
102,6.48238050520026,-0.342026724113589
103,4.88363246728495,0.476600625712174
104,4.71943605917222,-0.0811560659214191
105,3.76701195374865,0.335043036624813
106,4.49114900647558,0.75093428702788
107,5.3904645657489,1.21221305719946
108,5.13513491357076,1.09618936679722
109,5.67693502578919,1.20994354153728
110,5.70244510598006,0.614607384115441
111,5.11589376722855,0.832622444650706
112,4.14319020289705,0.276762934830872
113,5.56335482234008,0.431573581048803
114,6.0277662459872,-0.265257282988529
115,5.41383250563561,-0.463398958653914
116,5.31689083597732,-0.128529106787517
117,5.24612799126971,0.29359020514172
118,6.47421523408616,0.182665943200293
119,6.6300831294283,0.211415110273691
120,7.08043145594486,1.51029663755266
121,7.7374249462013,1.90758654306251
122,6.9213780004988,2.34531436757685
123,6.26678313602708,2.40163120437615
124,5.36813282576125,1.81098091997582
125,5.09749905545952,2.25149248955291
126,6.48637984083138,2.5831263969533
127,7.16159015567687,2.75492969343067
128,6.8142967091793,2.0518107955111
129,6.06762100501729,2.44815766650729
130,5.68844860916069,1.73743070804227
131,5.23275865931823,1.28846998399416
132,6.43111680779133,1.20750755033699
133,5.78527381250377,1.75471883464024
134,5.46009811866995,1.10254021690332
135,6.47572360530045,0.66032766479438
136,6.515186879639,0.390863204434329
137,5.92740008728201,1.11498445925579
138,5.55384877268918,1.5103049375592
139,5.47867513860231,1.59277090326099
140,4.71577758935814,1.85238004043853
141,5.93529868955679,1.63519510475475
142,5.11345550658656,2.12051551224864
143,5.08525938155478,1.01447182178259
144,3.92937961414697,1.21758765800826
145,3.99588500763664,0.860879974070953
146,2.88334829502404,-0.00311348211919837
147,3.3678791377398,-0.259965154244448
148,3.40952185970779,-0.942540002661195
149,3.78974820907321,-1.85486862013145
150,3.50831852764329,-1.36741731891437
151,3.54665919260415,-1.49812839751897
152,3.07452290574935,-1.01977918062128
153,4.59067162079496,-0.830855279635208
154,5.065999890233,-0.72827591503079
155,6.63041587947548,-0.863158745410051
156,4.99536255363072,-1.5476318835593
157,4.46214429507956,-0.536155938947273
158,5.38586101883177,-0.537161497509092
159,6.38082750774542,-0.366312690733543
160,6.50760989453452,-0.668749061549416
161,5.73210949362903,-0.492043741161925
162,4.77589548754437,-0.740162251387296
163,4.63088218032275,-0.696546738634415
164,4.64139982790874,-0.262581851108983
165,3.98414361841256,-0.283641360628034
166,3.2732604955215,0.864294153200463
167,3.66120395828457,0.610522473573752
168,4.63503811177005,0.512222008480695
169,5.13366514295018,0.887537780703521
170,3.18523831662619,0.270596019231778
171,3.25687099219272,-0.12066210179152
172,3.85565731342061,-0.349962971671785
173,4.10084926827098,-1.43333387372147
174,4.13714990534927,-1.88592153926143
175,5.02400895461738,-1.66808495459358
176,5.21405507202932,-1.63293046036739
177,6.06093893773777,-2.93414454397899
178,6.49624281568017,-1.88029912427783
179,5.13322254792537,-1.90668618216482
180,5.79157133961128,-1.1923595184082
181,6.02322848376027,-0.85395985137142
182,6.20005304251893,-0.302232483008227
183,4.9925619877005,-0.763509755763468
184,4.68980996929366,-0.698237241779881
185,4.46146573277832,-1.19601708216368
186,3.97594807330074,-0.656571310713087
187,3.7496255144714,-0.712645998401923
188,5.23276605356851,0.493551766142802
189,1.6519085076969,0.978723697396008
190,2.65598047956751,1.15301416003278
191,2.07618111498017,0.780052747888247
192,2.7469945301958,-0.0045706024728871
193,1.78267684001311,0.0156621170190005
194,1.87048442775308,-1.0699689208036
195,2.37241871155701,-1.01690769403721
196,2.14242840822858,-0.468750693633686
197,3.52408482123396,-0.274113481232154
198,4.38382152471711,0.870611476419235
199,4.24428017133194,-0.0734786217691076
200,3.58803710192578,0.054714026822738
201,5.39023591446857,0.552395799018786
202,6.60365914471507,0.202749779693245
203,6.66133562171905,0.220549071196828
204,7.32740148389871,0.727942079277471
205,5.78331048066555,0.200938729358596
206,4.91031865475864,0.127802018356092
207,5.06839983164354,-0.480340080229945
208,4.40665597400716,-0.61848718735262
209,3.86325756605834,-1.23625698407943
210,3.62238518590999,-0.798781045129864
211,3.35875713040596,-0.0796803307356462
212,3.14625885706705,-0.158765887353963
213,2.86435583830424,-0.296182781436258
214,3.10721454453643,-0.419033149631271
215,3.25256818202827,-1.02053714152346
216,4.18887615389304,-1.22213598808163
217,4.98104550799414,-0.296702428880488
218,5.54726909631205,0.167198510028378
219,5.32694073717509,0.183189569048005
220,4.79363764914993,0.116564379826512
221,4.5125253215188,0.799422587814002
222,5.10828785199462,-0.503919837318561
223,5.3644556720788,-0.290431679357803
224,5.51849198612702,0.390008120573465
225,3.86905667067422,0.383902185278066
226,4.28734142515225,-0.0103662461331729
227,4.48017542264919,-0.354563635297447
228,3.64069544204276,-0.928454578463184
229,4.34853949221238,-0.892430759284315
230,4.91108737241573,-1.21557526705401
231,5.6407739204364,-1.48556859421051
232,4.60919346214108,-2.01316872221473
233,3.81966755250352,-1.81991693008543
234,4.72214176644056,-1.32522526807639
235,4.5789607355877,-1.55760535851743
236,6.1811094793492,-0.686520706556785
237,6.29317025152546,0.0249724543251216
238,6.0245744847382,-0.674256666736588
239,7.24536731864913,-0.27189427754861
240,5.57294945406546,-0.191627701823895
241,5.01888827452366,-0.255446373078659
242,4.4021426399864,0.270364002035272
243,4.89143960062984,0.661275160491826
244,5.2246699507942,-0.0182002569769295
245,5.44763568078816,-0.909525841257023
246,6.50438939265407,-1.04366117529442
247,4.92655771456608,-0.794312912203133
248,4.5789992378988,-0.599591275916389
249,5.52731373458939,-1.49002470899227
250,5.35294641005709,-0.904823753488041
251,3.98131780285829,-1.94516730230969
252,5.59247175980581,-2.07675396458615
253,4.46338236789745,-2.57519023636933
254,3.23747221193742,-2.05421971613749
255,3.76938917248089,-1.06958015542438
256,4.10462171354686,-1.07700941903226
257,4.1802684465266,-0.769509787999218
258,2.96239683311671,-0.82653765897577
259,3.3637883531706,-0.821009887997074
260,2.40610848346812,-0.772499352221537
261,4.41101856146284,-0.582042868275045
262,4.17604871972589,1.20123981588486
263,5.54068580593988,1.59487486083235
264,4.23285820824333,1.3321839161281
265,6.19637548752588,1.25238992144556
266,5.64034810508894,1.23751264849382
267,5.04934961927233,1.13045736536911
268,5.05683271503097,0.00150084309066512
269,5.10911086267177,-0.531193565007381
270,5.44226999047967,0.274235088364575
271,5.31243594452251,0.646475623122734
272,5.1796315981838,0.726740793032716
273,3.62436972463242,1.13160655024078
274,4.69648242174136,0.737154805111184
275,3.64393319359451,0.918311593772566
276,4.67529649905518,0.913939022063001
277,3.80034943256757,1.2609091807083
278,4.24289433110196,1.03252633199134
279,5.56059183804952,-0.527677670437946
280,6.0579187991627,-0.0503532515067336
281,6.78255577006296,-0.45962413730212
282,6.48135366695352,0.702490803427607
283,6.086294974753,1.68676315718432
284,6.87424807599685,1.4474434188763
285,5.94709416947369,1.32704215984136
286,4.89359116174258,1.37509446880274
287,4.99035150619571,1.00259374934044
288,6.592015551586,-0.320338352841596
289,7.30593573664929,0.874430705245706
290,6.77596267428378,0.235034799925551
291,6.23694645146876,-0.219312407128595
292,5.7789938618883,-0.0808784698080165
293,5.49160182429257,0.771189150329436
294,6.02905261088289,-0.210787483299168
295,4.14369269582051,-0.839800331362881
296,4.90191215113824,-0.68291052351056
297,5.58289812159606,-0.0484789894292822
298,6.40332332515826,-0.0847299087706345
299,6.89483570894786,0.041576322323575
300,7.28254423347836,0.728369587057098
301,7.22503681549991,0.618838568811521
302,6.76583037423195,0.881052078933362
303,6.26124495956423,0.389186292638306
304,6.92920836862109,0.417517631787048
305,6.51903998078311,-0.213650562109264
306,5.98043395825049,0.254457908356013
307,6.34173207213974,0.148668273466625
308,6.74142121320064,0.384140148475038
309,5.73161131276172,0.374120364045575
310,6.37514425882002,-0.0749554871669884
311,4.75033677113647,-0.0604243689877853
312,4.86069776985987,-0.247310998401413
313,5.4889498816076,-0.553952070794552
314,6.67898433275008,-0.278530783783514
315,6.4042842058077,-1.11044270068241
316,4.32837685579643,-0.341372370257783
317,4.29247168817368,-1.33689402728488
318,5.19764817232622,-1.33462038319276
319,5.21761206609863,-1.59282969813607
320,3.99398838117228,-0.49645672759049
321,5.40310600738189,-0.396455353732455
322,5.48454251063132,-0.653350930434641
323,5.89488630904569,-1.59014403148219
324,6.94213286700643,-1.2095859347904
325,9.35123798047567,-1.66953526940172
326,8.47378236234744,-2.3948888957205
327,9.57436995314502,-1.88018902683206
328,8.76831166611368,-2.42016864106906
329,8.20021695141785,-1.53927687075199
330,8.59847667642961,-1.186840555653
331,7.09643712327138,-1.27170211276299
332,7.94741335672125,-2.03011012551636
333,9.07137651477873,-1.05245693602027
334,9.25164544462409,-1.14179797246202
335,8.75663668445927,-1.06506919911756
336,8.85902600762956,-0.734277110031143
337,7.77307821805318,-0.580020627092059
338,7.30326273124796,-0.258408068006011
339,7.15192444297787,-0.726805903697902
340,8.46978014005892,-1.24087422146102
341,6.79760905952744,-1.31171974825783
342,9.15315591510372,-1.82454780360691
343,9.53418659477974,-1.46810174767384
344,9.04936783183653,-2.00235255610467
345,8.63633012279295,-1.40184044369328
346,8.48243050587609,-1.36562541462628
347,8.19307437943342,-0.260333026334472
348,10.2688498848487,0.517637558218657
349,10.5719413463128,0.884899324537387
350,9.48676035279633,1.49319455639746
351,7.84920375207342,1.41735759987214
352,6.34257404521364,1.77172794147472
353,7.37546924938272,1.70131487738555
354,6.86809609380043,0.45542023205471
355,7.71223131788118,1.17615967782591
356,7.36333553201243,1.4976065494996
357,6.51457748064335,2.33919731446707
358,7.90406734001007,1.80063352008143
359,6.48720460631014,1.25027980092071
360,7.13660035665635,1.4862704081591
361,6.2600605203546,1.45803443090191
362,7.67623216828107,0.823027292490549
363,9.24213532095235,0.535694789923884
364,10.082851725963,1.32189142694246
365,10.3028785947647,1.27766160294653
366,9.46082813377155,1.8525939954507
367,8.62864420533776,1.39795567572453
368,9.85588449511456,0.31229878658854
369,9.62921713087675,-0.232889970022526
370,9.59168107732,-0.21756021929375
371,9.31813082168751,-0.193591152630839
372,9.42657113466954,0.24192284566278
373,8.18634152214205,-0.678186531399588
374,8.7567623318831,-0.334571903536299
375,7.89029562107373,-0.459175095321876
376,8.61653036709891,-0.301703797395893
377,9.48330279205096,-0.741855131092337
378,9.00827546458829,-0.518473305041751
379,9.06769344731258,-0.86489208734434
380,9.96229506147027,-1.06678327774351
381,8.73052332302705,-1.19934970247039
382,10.0764972191608,-0.841793556050639
383,10.1425638303191,-0.579477739912427
384,10.4271646418971,-0.950721770767148
385,8.45130201650517,-0.514036164275235
386,8.54734636849819,-0.803527506662773
387,8.60127201850341,-0.499497762647455
388,6.45808662112494,0.153332329084166
389,6.53469026962054,-0.182747459494386
390,7.18836575417931,0.546532457844938
391,6.58523486675419,1.09001901229549
392,5.91284121615308,1.38069553831523
393,7.39258735595863,0.33235297289395
394,7.57855988494335,-0.955134743422164
395,7.61079505861274,-0.389653018613199
396,7.8023209088556,0.495339517341956
397,7.83580495889417,-0.128868350541472
398,8.07473671898368,1.39919507285442
399,8.5251910990915,2.29849172152368
400,10.7206585992709,2.28184987284157
401,10.2007568769663,0.39395507823611
402,9.41671860267143,0.479747512893346
403,10.2298777908956,0.774569597164106
404,9.81685489555079,0.445445192990258
405,8.409992654969,0.70662190954996
406,6.90114570970535,0.61129796760467
407,7.07002634426951,-0.13246947956878
408,8.2075237607431,-0.64931294927231
409,9.14292916064517,-1.12214319452865
410,9.10096793793151,-0.607099271051985
411,8.14920225702325,-0.146170981839429
412,8.25015302677535,0.544329024931741
413,8.6227285257347,0.737366126355837
414,9.94697377115366,1.12794119450596
415,9.30307444679363,0.593017543490099
416,10.1422925370395,1.48760336808362
417,7.2630414574315,2.13843761912223
418,8.57937505676842,0.727734211801098
419,8.03897122775102,0.656039673227117
420,9.49506043643529,0.449927231420423
421,8.51066069063477,0.441502430548162
422,6.10748956162885,0.302565821975733
423,6.47325410048308,0.334920208308266
424,6.35373285625363,0.353650187464303
425,6.37443714565033,1.6408246928143
426,6.69180257371955,1.55879064628273
427,5.73439824759886,1.91274929717763
428,5.75125148371585,1.48739300772248
429,5.80108486224191,1.86856400109169
430,6.51204660637542,0.852182755251072
431,6.19278960252864,0.700284551119663
432,7.08754223557133,1.00898313987005
433,6.85285378705917,0.696548576459014
434,6.99445720637366,0.987501595685301
435,6.2733933530749,0.844844391605984
436,6.29627337237584,0.607590083776401
437,7.1162930438602,0.678209562403598
438,6.00602618394968,0.187811800517442
439,7.21332161355069,-0.545625141758182
440,5.5467911614053,-0.0771638231404653
441,5.5961064062306,-0.154986288218094
442,6.5736141877299,0.152588392601273
443,7.40657489118639,0.413484234991558
444,8.1358778434135,0.641483757794371
445,7.80702369174941,0.383896653959649
446,8.51969148182535,-0.788050406968925
447,8.4754459621974,-0.837745498431636
448,7.49736702920688,-0.793146043775451
449,8.04448326507758,-0.815574024035938
450,8.11415966871322,-0.910034432773055
451,8.93968154900154,-0.357552702456404
452,7.85538692416585,0.182172207813267
453,7.26413220248961,-0.803832674880534
454,6.37939389936965,-0.363143340030439
455,5.71111208995516,0.304488637100713
456,3.88850853521032,0.571690186083263
457,5.26219802655675,-0.979589148532195
458,3.87123711357526,-0.645256954478076
459,5.27716085535286,-0.863033391753207
460,5.59009753361511,-0.443056305455546
461,3.92851934160694,0.670741734772401
462,4.79166619618331,1.33707554818865
463,3.21215986355055,0.588237795899381
464,4.89246841305909,1.04743493099863
465,7.14657247267059,1.17476739902739
466,6.6979419930714,1.04395247513143
467,6.6108291695502,0.796755436373963
468,5.98083581935448,1.19805546025918
469,6.57960434590989,1.16065827725773
470,6.26448003539657,1.87526534664947
471,5.93907415593773,0.671147479941683
472,6.15081096004946,1.85521435649965
473,5.21591780713486,0.746884824398319
474,3.49770695121694,0.195512448922646
475,3.72640508613848,0.580413075888083
476,4.87918354139898,0.305954520797182
477,7.32422070920971,0.267153726729714
478,5.17474073347741,0.989180990628574
479,5.43235285489631,0.672391114641205
480,6.55338026043487,0.466147210003194
481,5.75269726877531,0.180877486437897
482,6.11175523549403,-1.13153542686776
483,6.19431996598176,-1.34023277971646
484,5.47315549079727,-2.12273219437096
485,3.54296168185527,-2.76665973911462
486,4.50658807434703,-1.78457153698601
487,5.91834777439948,-1.02304461665711
488,5.42256893056604,-1.40146281145026
489,5.44565523737094,-1.01012332727287
490,6.61977421355353,-1.60167532140027
491,5.74141346057969,-1.86209162026119
492,5.90305881404205,-1.49895728477858
493,6.9827353286608,-2.16538953933417
494,6.65278377237135,-2.33322729484673
495,5.02701246281731,-1.98683079856143
496,6.08769018409414,-2.00952418199938
497,5.81068199852755,-1.32871282950442
498,6.80567335598027,-2.00404207128127
499,6.56627633057219,-1.4699088818898
500,6.17413360974309,-1.47661593702445
501,4.14035494265376,-0.894540130298414
502,4.47557376747735,-1.23865401089997
503,5.31148454864047,-1.09471250407239
504,6.0181434001973,-1.30625481306287
505,5.32445044859929,-0.896969494329121
506,4.48363073219575,-1.17409343505732
507,4.77496175067277,-0.294189169004483
508,6.39448450367188,0.699533667717842
509,5.97130029189282,1.36143177084061
510,6.02202395330289,1.2415578179784
511,6.49417537661535,1.3350535994313
512,5.13771381313628,1.35518323600173
513,4.8251246867773,0.811623466670442
514,6.39164467315286,0.419429301978156
515,5.75570068429542,0.37160003867988
516,4.84177967720582,0.339495030513479
517,3.68510399575777,0.0961684209647275
518,4.98471315952843,1.05473441759927
519,4.815722544533,0.737258570286804
520,3.12019558901565,0.958045971406645
521,4.13414827761198,1.04094839538349
522,5.22509892801413,0.988261830033866
523,4.66838066060552,0.357001866897831
524,3.70527795142825,-0.050501008197944
525,2.89978267907477,0.408419576934701
526,3.34904261449188,0.186012444584617
527,3.77208888828573,-0.0813177749201812
528,3.31717228077952,0.350644070053809
529,5.59168588940491,0.824120601810168
530,4.98648646407702,0.609588048225468
531,4.97373787884655,0.797327044629831
532,5.51430961047163,1.35937723990596
533,4.40193881787942,1.74220951176487
534,5.06339773249652,1.45835621445463
535,4.96905060122031,1.01007552287575
536,4.47372231690149,0.732756785992416
537,4.84762723061315,-0.0851863367402963
538,5.20236226630231,-0.261450820246116
539,5.61634752639569,-0.3315736979862
540,3.65672330146106,-1.1866640006798
541,2.23914598721346,-0.627563013828664
542,3.85556429122771,-1.27311870470664
543,5.30735326187162,-0.729699287058837
544,4.2490660471012,-0.652611199125314
545,4.7676223691684,-0.442735351030415
546,2.7104536766113,-0.128991826241817
547,2.06014035267112,0.409159479694423
548,3.97169196217811,0.283916749731321
549,5.18057290240911,0.503172348120849
550,5.01897648603202,1.07768838129198
551,4.48328032501015,1.11502611669791
552,4.09299592893006,2.23696816951833
553,4.48836417102511,1.37039342426206
554,4.28539884362766,0.421147892124513
555,2.96845524522501,0.286237241457992
556,3.47450154583106,-0.589891851031638
557,3.70865511774557,-0.196820963903371
558,3.29941417597538,0.400222315258373
559,4.04702302365626,0.45996195323158
560,4.2122519132941,0.347993929343464
561,4.21204559114111,-0.428308680757002
562,4.70901584702054,0.227890179569153
563,3.7771528674575,0.589216379682979
564,4.06273375259375,0.437749659080854
565,3.3146152690366,-1.04677178288609
566,2.80012537401047,-1.22171422893995
567,2.72077203803441,-2.03101928926322
568,3.8978021349549,-2.22988956447141
569,3.3452915353324,-2.05421088632443
570,3.47321547713385,-1.80856214602864
571,4.33180424370515,-1.8929281589946
572,5.10544217642112,-2.31857812663111
573,4.28055178593927,-2.10638242791396
574,4.88950662485158,-2.0747045707733
575,4.34254624278981,-1.50409870472519
576,5.15151005758034,-0.705266272496465
577,5.41834354253401,-0.691773209306614
578,5.11522167708594,-1.09859623331033
579,5.2057484042867,-0.167847122749536
580,5.27333483362256,-0.273498464425704
581,4.73238101216372,-0.424408094436592
582,5.23307441327727,-0.652209386144328
583,5.10722000976041,-0.43892763811124
584,4.70861608151484,-0.196455405281736
585,3.58978883865356,-0.379772753095418
586,4.30950160598156,-0.277216940596487
587,3.58111322840367,-1.07823154992145
588,5.1368290179101,-0.6450943571354
589,5.39802657871687,0.191242547741475
590,4.9040286276757,0.267652612269409
591,4.00206162638139,0.329921541976726
592,4.46357529737659,0.411465453489138
593,4.15237603830007,0.676869459561591
594,4.63588823375162,0.411459653060803
595,3.79676089732249,0.284679923014531
596,4.0400812127637,0.921560900227842
597,3.90588246704839,0.844740128783264
598,5.02125569570503,0.983782759208373
599,5.72599287335777,0.0526828801381478
600,4.38169162904484,-0.400357210638569
601,3.99483282089759,0.174989561744948
602,5.8787927908263,0.431307888070549
603,6.67116581907883,0.380432238316798
604,5.34601399978996,0.481151781074227
605,5.51652240003636,0.0518905209162521
606,4.64945573797065,0.622154645641151
607,3.27136232514169,0.627686657824084
608,3.81841190214822,1.00849008938124
609,3.47530393024117,1.12341189061047
610,4.09545850789479,1.35580323380072
611,4.3233275046392,1.72393442147649
612,3.69325480174277,2.26897536715917
613,4.47991984795253,2.73825835023859
614,4.63673770214437,2.09139579842191
615,5.46179225134019,1.38780636828713
616,5.36796088577891,1.01821586384421
617,5.89055955730326,0.793219799970231
618,5.91469087895676,0.893731860453541
619,4.48997233446042,1.03579023812799
620,4.66285370632726,1.32617348931184
621,4.94542246073993,1.46877338854162
622,4.33354725509176,2.41502430959007
623,3.79921249131648,0.963913798615267
624,4.63485893336593,1.84553576531867
625,5.55535600308626,1.88400732695756
626,5.2470001181804,1.86122272646569
627,6.63395578455459,1.46508722273648
628,6.33131043911598,1.32061139152773
629,5.84866967072527,1.54242348746742
630,6.10144644534372,0.863994032976377
631,5.55414233402355,0.206390065571681
632,4.82371686137709,0.545186518353185
633,4.07707078719144,0.740679131418146
634,4.61590897124266,0.978115434457286
635,4.02861745868962,0.763236633646157
636,5.10361587620053,0.238884750791661
637,4.9288392738295,0.443080014065467
638,8.02401938640088,0.740040155057094
639,6.96714197149144,0.0181622409620679
640,6.8586395146483,-0.206839148118482
641,7.88838381445349,0.0247044750937553
642,7.4657981448645,0.770076712640295
643,7.80076214500027,0.405432619607049
644,5.98478014059276,0.450606902300037
645,5.16827261550061,0.325031374548934
646,6.46020206266723,0.737118318782783
647,6.92823198218993,1.36945888295989
648,7.97488124326866,1.11307005620225
649,7.73170519032123,0.454822869451597
650,8.06366830643817,0.617285183689694
651,7.72915096962349,-0.132447678983265
652,7.07960007371863,-0.239874710665389
653,7.02796965193447,-0.0935285190898362
654,6.56631242890234,-0.203288261465452
655,7.7080805170286,0.436017581013837
656,5.87889606564001,0.767384757832062
657,6.16301438462474,-0.0113844875700877
658,6.1541004624641,0.0171484662911699
659,6.10422847101429,0.153054447550752
660,6.31181310348998,-0.14977660580929
661,6.34755840828556,-0.461772609322902
662,6.66223697206799,-1.18846048534432
663,8.04961790044283,-2.06588516547294
664,7.43413816429583,-2.277891896114
665,5.66239918147808,-1.60388196628883
666,5.75546524480707,-1.28975483780469
667,6.87574255731756,0.160623366215645
668,6.19214889946638,-0.29162023270772
669,5.15006923338229,-0.365054961963474
670,5.81725337354955,-0.103438758310255
671,5.94815120626906,-0.13939462841281
672,4.99659819291214,-0.169049978814647
673,6.19353315446953,-0.216489774993963
674,6.7280254960811,-0.694843305896876
675,7.95188553192049,-0.698651499048703
676,7.9208428416775,0.171313403991791
677,9.97273154720985,1.45712806528836
678,9.89288663027713,0.905212388638851
679,9.87630825167515,-0.0234234670162711
680,9.30497797207364,0.131714672706922
681,10.0038193982209,-0.206052040789302
682,8.11110645964926,-0.589283353894638
683,7.66345091923621,-0.132945407839861
684,6.72538677581681,-0.520590020809371
685,8.41499103215187,-0.532759697677655
686,8.36366232115761,0.118051131829136
687,6.44588791552572,0.478012052901677
688,7.88799729300521,0.401387718589694
689,6.93641152102456,-0.126040061178203
690,7.32911190691099,-0.268462874955391
691,8.16742967516689,-0.142292742092557
692,8.32999643783265,0.3567099258999
693,8.25371637183446,-1.40080940383957
694,7.77573428262994,-0.838821013762158
695,8.16891835725447,-0.3973535387895
696,9.1583552448749,0.238031391267593
697,8.97374821003223,0.541829663244842
698,9.17513441977849,-0.0324386913569195
699,7.37235091642132,0.148835525510952
700,8.33943324301167,-0.592618252831586
701,7.64435916782317,-1.17870963365232
702,6.8205719677512,-0.52287053322714
703,6.80672207477069,-0.073974788433143
704,6.8538144764228,0.032710929411104
705,7.51381215077234,-0.531098341726865
706,7.45116896686606,-0.332592803986665
707,7.0191100663909,-0.587726603855423
708,6.6091373092698,-0.482600828012246
709,6.34269817987429,-0.36245646633062
710,7.00142985385727,0.255485719166227
711,7.33197377854168,-0.270102416512444
712,8.50504049383754,-1.07291941262326
713,7.61065837517811,0.340778025039695
714,8.11768816300008,0.604370033468275
715,9.11634684696067,0.657280968948485
716,8.21771332865421,0.601301694127413
717,8.85291554868057,0.437436453367748
718,8.57612157661795,0.458031978852016
719,7.13735180133371,-0.904827367045951
720,8.07982293269175,-0.908447802684177
721,7.98346727427997,-0.964337879875515
722,8.24532060866298,-1.68402787824867
723,7.61198664850523,-0.307955906153065
724,7.03132027126223,-0.514582409259164
725,6.65258012423953,-0.463446002215699
726,7.1401777860122,-0.335847783088835
727,6.91094679860942,-0.72331796055825
728,7.96094314145103,-0.981754119238927
729,10.7488873928931,-0.568008747294119
730,9.71168772859511,-1.45604527590028
731,9.97471721945185,-0.785787464853963
732,10.4994267209332,-1.51303970119862
733,10.087551204784,0.0534338814316713
734,9.02975051645005,-0.101337313650328
735,10.0438586251942,-1.070695956647
736,8.05719522557807,-1.29970217895149
737,9.02034246182598,-0.844333580616659
738,8.29575604319343,-1.57502909835215
739,7.90303311643709,-0.977386554911433
740,10.5532738004526,-1.34348874158154
741,9.37772747264129,-1.82855637931833
742,7.72895876911431,-1.99167568452983
743,8.16625170266575,-3.11333803639853
744,7.62156182757927,-2.05909558432831
745,7.17453230162192,-0.662220555645857
746,6.76599249529781,-0.0185599791004444
747,8.43952778340536,0.223231813717208
748,7.28266770099028,0.894193567849223
749,7.94613952674887,-0.0678510853823622
750,8.73828153279894,-0.0471573451004818
751,9.3700949502053,-0.0112855637424105
752,8.41177121173584,0.61843432301809
753,8.49565578455421,-0.504755811989102
754,8.3349437016428,0.209373326734529
